2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,Name,ISO3
161.541816662752,192.864415788715,185.63243136026,177.088040245414,191.047501716787,205.590543733379,219.698915477856,200.920107913985,231.217305115884,228.970323897819,229.296321626453,229.265875097937,219.947204551546,214.585310816839,216.750456413769,226.448838014394,229.11710392684,218.235372862382,205.809089624326,204.05592043076,200.961153022994,214.867690812009,206.776032802858,206.146706845605,198.775112043709,Liechtenstein,LIE
12732.798863701,12987.8175314716,13975.5232139658,13919.0154984666,13618.9126645228,12727.12003622,14963.2547162584,15624.07633974,14303.032680413,13946.8843032497,13185.4933655222,12605.2382016521,12614.4250089828,12507.9666751041,11801.964898672,13422.1511465775,15901.5175726569,15086.2857611334,15676.8310317989,15022.5441346944,15765.4147628091,16347.1718255148,21207.8873890696,37908.6124957275,35812.8936845412,Lithuania,LTU
9826.25327758284,10303.0396071267,10872.0644823704,11168.5116663343,11285.0274171344,10725.5221348792,11245.8724868627,11398.7059208596,11995.820174914,12130.9137942819,11871.1077184731,10443.3832173203,10068.1403163216,9311.91612729174,8798.1820808658,7986.15588056852,7619.36328997421,8530.7453454746,9217.19030053529,9155.85264991365,11560.5716944518,12375.507079302,12253.5715940463,12467.5131948589,11944.0073852812,Luxembourg,LUX
2483.5367864507,2476.07442909592,2868.63812814327,2785.89656845722,2690.51803520544,2684.52129301397,2822.40616690519,2831.64226468627,2776.31430670588,2736.31293358517,2604.74483182786,2666.13432525932,2464.21222943374,2550.60406083421,2414.28381121499,2418.55556461069,2338.06278770006,2331.95473493565,2329.18169821771,2313.21608944717,2302.77027658996,2252.06276712832,2174.6344662953,2041.24609263112,1860.47364818374,Malta,MLT
,74.4309201897803,75.1655688427013,71.8818954508995,75.4682651256747,77.7719361035662,81.376901087813,82.7191922532151,82.1239180016564,88.7506912513649,90.2005037527358,95.2988549787458,98.1612757195457,98.5488680526432,98.3243559267737,100.659281930126,99.8168591352245,101.0844813444,102.31953844658,98.9904298934365,101.872636286934,100.881938455885,101.742603038854,96.1472045795796,95.3851833205759,Monaco,MCO
157789.581719585,165475.88439356,165665.023774753,169792.136541403,182529.786939532,170796.156580042,176174.418350642,173178.420395882,172772.892779103,177540.473199828,181546.25702136,179867.888967448,176462.400587543,177037.401595998,172059.812230581,171228.109552445,176617.168521043,175487.970753103,182573.582902116,173196.297429017,175008.703110698,171497.891064769,170975.242888508,171081.473914794,162497.559622722,Netherlands,NLD
35616.9853050414,35094.2867396817,35621.0260193518,34366.5826844218,35017.2413542609,34806.4020881589,37674.0517694367,36651.3714858119,37519.1047271712,37645.434299041,36063.663329171,36497.1710064703,34768.2781829264,34581.7227646535,32355.957023316,31523.1860916854,29927.5013796907,31363.4526194792,29368.2649922759,28143.4576273053,27879.0592141093,27697.2273476821,28099.6999900939,26108.064501553,25419.7716716116,New Zealand,NZL
43869.4510924803,44309.0559727695,44553.9656597819,44946.8693532922,45833.8920681508,43212.0924688473,44893.0941871551,45842.8095311711,43913.7448222241,43548.2302876495,44320.0048845842,43906.7096554175,42655.8748276072,43530.3487635507,42194.6191784625,42691.7563679429,41939.0379176034,41683.1333687712,41586.7085615304,38464.9066615123,38434.7651928654,36520.7838206741,34833.2478178252,34070.978364376,35694.8243978959,Norway,NOR
310307.297357959,322440.486501595,326597.790549729,333713.650695256,334026.154705205,315937.965878291,329338.171084879,336268.110889212,336500.578934838,323372.578397668,324279.449842642,320230.170467384,307535.642199397,315274.093567475,319120.405105406,329380.898350257,339145.82962033,368415.853280443,377308.59613738,363885.777573228,362012.958757259,366427.660913436,365865.15951878,375684.15694778,378782.539166168,Poland,POL
48353.6903302063,48495.550477338,50262.4224416189,52150.653443811,53583.8858598739,58004.1969738053,60550.0402031828,62791.1477666385,65465.41971559,70034.5294076015,67458.1591415789,64697.2992169906,69954.4945153443,66113.7557093707,66411.3299157974,67612.8118918815,59976.20991864,55454.2110573498,52348.4688110753,55134.3294664048,51303.2041493178,50502.1225996005,51850.5656733148,47406.8424856753,45809.0714101803,Portugal,PRT
74046.4676268308,74083.358238036,84661.2305445011,86163.6343263804,80795.7740259277,85288.2940231284,101035.420806089,104540.350942151,106175.991142102,102414.252372896,104575.077756967,105737.481034365,100655.31311867,100377.986962722,95190.9034483113,90443.3507659838,106813.977529299,123515.853269646,131939.69450211,128587.003639727,122610.776956391,124819.100092444,132732.908743069,143586.607530198,174731.886787722,Romania,ROU
1671568.65225681,1666644.42307436,1727489.10411795,1717221.95058062,1662592.25855081,1576703.96685802,1684999.82263502,1653139.05550251,1653289.19267186,1593933.34385535,1575180.85973468,1568510.14348381,1531200.21174359,1542500.06477849,1504182.72891476,1512651.93084896,1476588.92527691,1502079.86636293,1581293.21958917,1629496.29767829,1685494.54694021,1909577.84022625,2013175.48242406,2433187.64541119,2589725.30553003,Russian Federation,RUS
33387.4287224285,35395.1548629239,35867.8962742317,37880.8531455433,38385.9425232062,37433.4334191131,41236.324036934,40725.2998364864,42320.4844795718,42581.0225015084,42576.9588896981,42060.5502497607,41593.5332476528,43468.0933515512,41155.0114506149,43181.3144851094,44016.9870017177,45040.2697406883,44978.9115789435,44679.5449583075,43638.4901175531,46467.5491941913,48979.1257649755,53447.4400150003,61837.5667856109,Slovakia,SVK
13489.9800352085,15148.7253832075,15800.18723876,16348.2391107374,16363.4297727931,16328.2103332782,18219.7304323115,17272.3791866788,17129.8019864058,16938.3242617391,16639.1710998347,16289.385897298,16526.3127114803,16384.7561407934,15460.154173141,15353.0714374852,15980.4778466171,16275.5596667516,15945.1761136753,15277.7447752259,14648.7255407292,14303.9936504337,14009.3986307298,14007.2826135476,15088.3050462456,Slovenia,SVN
253466.917957776,252259.690488153,279830.308257069,283918.679194864,283581.400657324,296617.991048484,335994.803720112,367292.283251434,360063.336319558,368745.068407983,353472.612328343,336672.422515549,332200.842752654,312395.403164009,311599.723883928,298531.027913034,274911.096949235,266391.92680196,253708.870128625,265725.3506663,252389.348341529,239938.287255991,248407.160135641,239725.183689106,230154.963134126,Spain,ESP
43404.9031709849,44899.1519357186,46559.6400230299,49133.5869433916,53057.7346342268,47267.4466673127,50831.5768143801,52911.7267272877,53697.6559330674,53859.2057258473,56428.8031427144,57203.5990740056,56631.8961687906,55686.7457499206,54730.4244140378,55861.2192155216,58733.4063631372,58154.5297192918,63238.7859377907,59318.672714076,59876.998756461,57425.9514469075,57482.0646582609,57755.634675433,57546.5432515479,Sweden,SWE
39265.0525915552,43181.6594395143,42241.5536052143,40973.1491672158,45027.0644798623,43509.0865581053,44676.9439665557,43360.3856976932,45351.1719954308,45778.0894571267,45149.667089312,44587.9802671018,43373.9855504706,45002.2787742299,43545.9597055165,44354.5431186679,44522.3714213249,42971.6244552183,44088.3349466694,43368.4571561622,42613.303737038,43556.2764199287,45974.7025405505,46144.809538993,44115.5340859731,Switzerland,CHE
382213.401686307,354961.042273042,363126.007248006,338094.408177677,320356.658972933,310580.701035275,323536.545145816,333166.418749646,302195.954579745,279130.740814477,253172.078433031,240902.462872633,226365.412047989,217469.503285608,232549.18950468,206388.619824108,208365.343988278,208480.069613411,194751.7794059,178812.409473623,164623.553279146,167443.152055541,158571.546483621,152335.174224314,146750.63697943,Turkey,TUR
247561.22104158,287436.404374375,295706.064347456,301273.502167972,287113.606385185,269598.421828219,317063.843729194,330087.250809744,325586.622022044,307341.483489843,296753.731531998,285720.47993753,281939.349721843,290774.709706588,271429.773920677,284109.569319534,309207.662874893,334208.702214892,344347.189394243,380871.283680675,409721.673978029,498504.838991931,577064.259624575,621305.236399432,693024.76655995,Ukraine,UKR
434794.556933168,475832.050586927,484388.090389505,464885.748926953,507595.711988819,489012.500484764,539916.163191626,553719.939024983,562083.094783584,563783.537554562,566598.164015122,565475.5203474,554227.635799311,570697.030328595,561280.866183966,553827.549146135,561253.722845185,557608.779401985,582752.784369152,561202.9539948,569458.364876459,574764.752712009,589306.018141796,604652.896877579,596398.473207427,United Kingdom,GBR
5556006.57780565,5502550.71398641,5349220.94664921,5559507.66443653,5688756.00501015,5488320.28042503,5923201.37582301,6121653.86307212,6042393.61487176,6122746.6118598,6096978.36306809,5982289.16712555,5935738.78360961,5894462.94151346,5992438.03977823,5818972.3854139,5744672.1958021,5704996.86860223,5630113.71546884,5441599.22972902,5377492.21747199,5284758.62020545,5170274.35048577,5064879.75034285,5115095.04749812,United States of America,USA
